Order ID,Customer ID,Email,Customer gender,Order date,Product category,Subcategory,Country,Region,Unit price,Unit sold,Payment mode,Profit,Customer satisfaction
O02978,C6114,martinezpenny@yahoo.com,Other,2024-07-10,Clothing,Women,India,West,168.88,11,PayPal,523.21,Very Dissatisfied
O02979,C4652,michellemay@yahoo.com,Other,2024-04-13,Beauty,Makeup,India,North,56.61,14,Net Banking,233.18,Very Dissatisfied
O02980,C2132,glenda10@hotmail.com,Female,2024-05-15,Beauty,Fragrance,UK,South,435.38,15,Debit Card,1342.25,Neutral
O02981,C7227,amanda80@hall-smith.com,Other,2024-07-07,Electronics,Laptops,UK,North,374.33,14,Net Banking,1306.08,Satisfied
O02982,C4070,vbarr@gmail.com,Other,2023-09-12,Clothing,Children,India,West,145.29,20,PayPal,495.29,Dissatisfied
O02983,C8171,jonestommy@hudson.com,Male,2023-12-05,Electronics,Tablets,Australia,West,123.38,20,PayPal,710.68,Very Dissatisfied
O02984,C5571,lisamyers@hotmail.com,Male,2023-10-13,Beauty,Makeup,India,South,209.23,18,UPI,619.93,Very Satisfied
O02985,C2394,elizabeth79@yahoo.com,Male,2024-11-20,Electronics,Smartphones,USA,East,348.44,8,UPI,556.83,Dissatisfied
O02986,C3355,walkerryan@moon.com,Other,2025-04-17,Clothing,Men,UK,South,277.11,2,PayPal,154.19,Very Dissatisfied
O02987,C2240,lynngonzalez@hotmail.com,Male,2025-01-22,Electronics,Smartphones,UK,West,107.32,9,Debit Card,159.58,Dissatisfied
O02988,C1346,erica62@baker-beltran.biz,Male,2025-01-18,Beauty,Makeup,USA,South,40.08,11,Net Banking,76.34,Dissatisfied
O02989,C7030,gbutler@hotmail.com,Female,2025-06-09,Home,Kitchen,Australia,North,286.33,20,UPI,997.41,Neutral
O02990,C1416,bzuniga@hawkins.net,Female,2025-05-30,Home,Decor,USA,South,71.33,3,Net Banking,26.31,Very Dissatisfied
O02991,C6972,mhodges@hotmail.com,Female,2023-11-01,Electronics,Tablets,USA,North,471.32,11,Debit Card,1284.8,Neutral
O02992,C3349,joliver@nguyen.info,Male,2024-02-15,Beauty,Fragrance,USA,East,200.21,11,Credit Card,605.05,Very Dissatisfied
O02993,C4030,fnewton@smith.com,Male,2024-01-10,Home,Kitchen,Australia,North,356.71,11,Debit Card,439.5,Satisfied
O02994,C1661,amyrios@yahoo.com,Other,2024-08-19,Clothing,Women,Australia,North,234.3,1,UPI,57.67,Very Dissatisfied
O02995,C3318,kevin52@hotmail.com,Female,2025-04-07,Electronics,Smartphones,UK,West,90.29,3,Debit Card,67.06,Neutral
O02996,C5681,seth85@yahoo.com,Male,2025-05-08,Clothing,Children,USA,South,120.61,1,UPI,18.1,Satisfied
O02997,C2450,hmorris@brown-benson.info,Other,2024-06-02,Electronics,Laptops,USA,North,241.71,11,UPI,568.02,Very Satisfied
O02998,C5625,catherine65@gmail.com,Female,2024-07-02,Home,Furniture,USA,West,452.6,11,PayPal,902.76,Very Satisfied
O02999,C2424,coopermichelle@liu-lowe.info,Male,2023-10-27,Clothing,Women,USA,North,401.52,12,Net Banking,547.99,Satisfied
O03000,C8084,smithcaitlin@gmail.com,Other,2023-09-01,Clothing,Women,Australia,South,48.16,16,Debit Card,121.8,Satisfied
O03001,C2900,jenkinsedward@hotmail.com,Male,2023-09-23,Clothing,Men,USA,East,442.01,7,UPI,361.13,Satisfied
O03002,C1646,lewiseddie@hotmail.com,Male,2023-10-18,Home,Decor,UK,East,85.57,17,UPI,160.23,Very Dissatisfied
O03003,C9655,emmacox@yahoo.com,Other,2023-11-05,Electronics,Tablets,Australia,South,154.5,12,Debit Card,255.21,Very Dissatisfied
O03004,C2764,jeffreyparker@gmail.com,Other,2025-04-22,Electronics,Tablets,USA,East,337.0,7,PayPal,421.11,Very Dissatisfied
O03005,C4389,collinsjeffrey@lopez-jackson.info,Male,2024-02-02,Beauty,Skincare,USA,South,441.1,13,Net Banking,635.17,Neutral
O03006,C2133,tthomas@hill.info,Female,2025-06-30,Electronics,Smartphones,USA,East,311.1,17,Net Banking,836.21,Neutral
O03007,C1494,david09@gmail.com,Male,2024-12-07,Clothing,Children,USA,West,16.35,8,PayPal,38.0,Neutral
O03008,C7027,katrinamartin@jackson.net,Female,2025-03-11,Electronics,Laptops,India,North,447.71,16,Net Banking,1210.53,Dissatisfied
O03009,C8434,rmarquez@hotmail.com,Female,2024-07-28,Clothing,Women,Australia,West,116.92,13,Debit Card,187.77,Very Satisfied
O03010,C4208,hendersonmichael@branch.info,Other,2023-07-04,Beauty,Fragrance,India,East,327.9,2,PayPal,166.64,Dissatisfied
O03011,C1507,tamara26@austin-walsh.com,Male,2024-11-26,Beauty,Skincare,India,South,202.47,15,Credit Card,312.0,Very Dissatisfied
O03012,C5602,juan36@bates.org,Female,2024-03-09,Beauty,Makeup,USA,West,493.47,8,Debit Card,939.58,Very Satisfied
O03013,C1479,rebecca64@gmail.com,Female,2025-05-06,Electronics,Tablets,UK,East,391.77,19,Net Banking,2034.56,Very Satisfied
O03014,C5494,elizabethfreeman@hotmail.com,Other,2024-06-08,Electronics,Tablets,Australia,West,128.58,7,PayPal,128.8,Very Satisfied
O03015,C7655,david42@yahoo.com,Female,2024-01-07,Beauty,Makeup,UK,West,313.41,6,Debit Card,364.1,Very Dissatisfied
O03016,C1085,susan88@anderson.net,Other,2024-08-25,Beauty,Skincare,USA,North,457.1,5,PayPal,480.14,Neutral
O03017,C5494,jensentyler@hotmail.com,Female,2024-06-26,Home,Furniture,USA,East,447.61,14,Credit Card,1834.66,Neutral
O03018,C9509,traceyjohnson@nichols.biz,Male,2025-03-19,Clothing,Women,Australia,West,276.16,16,Debit Card,792.14,Very Dissatisfied
O03019,C4154,holderwilliam@jones.biz,Male,2025-02-09,Clothing,Children,India,East,132.76,8,Net Banking,160.45,Neutral
O03020,C9501,qmoreno@gmail.com,Female,2024-08-21,Beauty,Makeup,UK,South,370.34,9,Credit Card,595.21,Dissatisfied
O03021,C2447,eddie51@yahoo.com,Male,2024-02-24,Electronics,Laptops,USA,East,231.4,12,Debit Card,597.06,Dissatisfied
O03022,C7547,aaroncollier@flores-bryant.com,Male,2023-07-26,Electronics,Laptops,UK,North,7.41,4,Credit Card,7.41,Neutral
O03023,C5146,lisa13@yahoo.com,Male,2023-07-06,Home,Kitchen,USA,East,354.83,7,Net Banking,691.31,Very Satisfied
O03024,C7784,wubreanna@gmail.com,Other,2025-06-21,Beauty,Skincare,India,North,196.42,1,Debit Card,54.11,Very Satisfied
O03025,C2463,yavila@gmail.com,Other,2025-06-06,Clothing,Women,India,North,174.14,9,Net Banking,461.2,Neutral
O03026,C3874,eric45@harrison.com,Other,2025-04-02,Beauty,Fragrance,USA,South,255.75,9,Debit Card,460.27,Very Satisfied
O03027,C5373,christopherharris@richard.com,Male,2024-11-13,Clothing,Women,UK,North,144.0,11,UPI,270.6,Dissatisfied
O03028,C7946,ucarter@young.com,Male,2024-07-07,Electronics,Smartphones,India,East,50.89,14,Debit Card,92.93,Satisfied
O03029,C4613,thomas04@rich.com,Other,2024-08-15,Beauty,Fragrance,Australia,North,345.06,4,Net Banking,343.33,Satisfied
O03030,C7399,smithpatrick@sullivan.info,Other,2024-11-19,Clothing,Children,UK,East,471.44,11,Net Banking,540.86,Very Dissatisfied
O03031,C4173,jacqueline65@alexander.com,Female,2024-06-22,Electronics,Tablets,India,South,343.07,12,Credit Card,859.26,Very Satisfied
O03032,C4096,harpercaitlin@best-lopez.net,Female,2024-01-24,Home,Furniture,USA,North,409.04,9,UPI,568.41,Dissatisfied
O03033,C8592,sanderselizabeth@gmail.com,Male,2023-09-24,Electronics,Tablets,Australia,West,406.18,19,PayPal,1871.52,Very Dissatisfied
O03034,C6494,brockann@gmail.com,Other,2023-07-20,Electronics,Laptops,USA,North,131.27,20,Net Banking,487.14,Neutral
O03035,C5811,eallen@yahoo.com,Male,2023-10-25,Electronics,Tablets,Australia,North,423.15,5,Net Banking,356.63,Very Dissatisfied
O03036,C1127,philipmorris@gmail.com,Male,2024-07-03,Electronics,Laptops,India,South,106.32,10,Net Banking,229.64,Neutral
O03037,C6225,bryan25@gmail.com,Other,2025-06-03,Clothing,Men,UK,East,408.98,7,UPI,416.81,Satisfied
O03038,C7923,andre45@bennett-dodson.net,Female,2023-07-26,Beauty,Fragrance,India,East,31.25,15,Credit Card,90.48,Very Satisfied
O03039,C3055,patriciamoore@aguilar.net,Other,2025-05-07,Home,Decor,UK,South,205.49,3,Debit Card,66.7,Neutral
O03040,C5943,alexamarks@washington.com,Other,2024-02-03,Home,Furniture,UK,West,314.63,8,PayPal,610.95,Satisfied
O03041,C9877,yschmidt@choi.com,Male,2025-03-16,Clothing,Women,USA,South,357.91,13,Net Banking,999.22,Very Dissatisfied
O03042,C3042,brian64@serrano.com,Other,2023-12-29,Clothing,Men,USA,South,443.2,13,PayPal,1310.43,Dissatisfied
O03043,C2570,jennifer27@yahoo.com,Male,2025-03-30,Home,Decor,USA,East,418.72,15,Credit Card,1476.16,Very Dissatisfied
O03044,C5548,margaretadkins@hotmail.com,Male,2024-07-08,Electronics,Laptops,India,East,494.48,4,Credit Card,316.74,Dissatisfied
O03045,C5223,fmorris@wilson.info,Female,2024-01-30,Beauty,Fragrance,India,East,499.68,17,Debit Card,951.99,Very Dissatisfied
O03046,C8495,ecox@mccarthy-wagner.biz,Female,2025-04-15,Home,Furniture,UK,South,110.38,17,UPI,509.64,Neutral
O03047,C4026,vmerritt@yahoo.com,Male,2025-06-29,Beauty,Fragrance,Australia,North,281.99,16,Net Banking,455.45,Dissatisfied
O03048,C2982,kyle75@steele.com,Other,2023-08-14,Clothing,Women,USA,West,170.5,4,Debit Card,80.0,Very Dissatisfied
O03049,C1504,osbornedanielle@gmail.com,Other,2023-10-13,Clothing,Men,Australia,South,288.02,19,Credit Card,1219.8,Dissatisfied
O03050,C7749,rachelball@gmail.com,Other,2024-08-05,Electronics,Smartphones,Australia,North,455.73,7,UPI,952.41,Very Dissatisfied
O03051,C6914,sandra02@gmail.com,Female,2025-04-23,Electronics,Laptops,UK,South,380.2,17,Debit Card,1906.82,Very Satisfied
O03052,C1227,bensoncalvin@yahoo.com,Male,2025-05-04,Beauty,Skincare,India,South,28.09,8,Net Banking,45.85,Very Satisfied
O03053,C9646,nancynorris@shelton-horton.biz,Other,2025-06-14,Beauty,Fragrance,Australia,West,86.29,16,Credit Card,295.63,Very Dissatisfied
O03054,C4843,brittany03@gmail.com,Female,2025-01-01,Home,Decor,USA,South,248.4,10,UPI,467.12,Dissatisfied
O03055,C3883,stevenraymond@hotmail.com,Other,2023-09-03,Beauty,Makeup,India,South,400.23,9,PayPal,644.75,Dissatisfied
O03056,C3182,james91@yahoo.com,Female,2023-07-07,Beauty,Makeup,UK,North,49.46,20,UPI,130.61,Very Satisfied
O03057,C8319,hansonsherry@yahoo.com,Other,2025-05-17,Home,Kitchen,Australia,North,6.73,2,Debit Card,2.17,Satisfied
O03058,C3443,monique84@yahoo.com,Male,2025-02-26,Clothing,Women,USA,South,307.67,8,Credit Card,352.81,Dissatisfied
O03059,C5189,vrobertson@yahoo.com,Female,2023-07-04,Clothing,Women,Australia,West,124.55,20,Credit Card,746.85,Dissatisfied
O03060,C5225,martinezroger@ramirez.biz,Male,2024-08-22,Beauty,Skincare,UK,East,219.18,11,Debit Card,553.22,Neutral
O03061,C8618,kenneth77@gmail.com,Female,2024-05-20,Beauty,Makeup,India,West,174.59,18,Debit Card,617.33,Very Dissatisfied
O03062,C1405,scottallen@hotmail.com,Male,2024-10-16,Home,Furniture,Australia,South,302.24,7,Debit Card,269.12,Dissatisfied
O03063,C4777,lkramer@gmail.com,Male,2024-05-24,Home,Furniture,USA,North,350.09,6,UPI,307.05,Satisfied
O03064,C4589,groth@hotmail.com,Female,2025-02-27,Clothing,Men,UK,West,55.49,8,Debit Card,108.09,Very Satisfied
O03065,C1113,jessicamcdonald@hotmail.com,Other,2025-04-06,Home,Furniture,USA,North,468.12,2,Debit Card,232.76,Very Satisfied
O03066,C5376,jeremyshaw@rodriguez.com,Male,2023-10-20,Clothing,Men,USA,East,317.97,18,UPI,813.35,Neutral
O03067,C7015,yhudson@hotmail.com,Female,2025-01-15,Electronics,Smartphones,UK,South,445.97,1,PayPal,86.05,Dissatisfied
O03068,C2655,nfreeman@bartlett-stevens.net,Other,2025-03-15,Home,Decor,India,South,474.99,19,Net Banking,1877.8,Dissatisfied
O03069,C5846,omanning@yahoo.com,Female,2024-08-27,Home,Kitchen,UK,West,52.45,16,UPI,216.77,Dissatisfied
O03070,C3577,clarkekatelyn@livingston-sullivan.com,Female,2025-04-16,Home,Furniture,UK,West,358.08,15,Debit Card,1232.9,Very Dissatisfied
O03071,C8023,fjohnson@barker-henderson.com,Other,2023-08-18,Home,Decor,USA,North,364.28,5,UPI,543.52,Satisfied
O03072,C1622,rodgerslindsay@leach-baker.com,Male,2023-11-13,Beauty,Fragrance,Australia,West,340.47,3,PayPal,106.81,Satisfied
O03073,C2549,bryantjacqueline@craig-norton.biz,Other,2023-11-23,Home,Decor,Australia,North,399.94,3,Credit Card,150.64,Very Satisfied
O03074,C7490,chanfrank@yahoo.com,Female,2025-01-26,Beauty,Fragrance,Australia,East,204.62,15,Debit Card,914.94,Dissatisfied
O03075,C7841,zcunningham@hotmail.com,Female,2025-04-10,Electronics,Laptops,Australia,West,75.45,19,PayPal,350.98,Very Satisfied
O03076,C1015,johnbrown@hotmail.com,Male,2023-08-06,Home,Furniture,UK,West,428.98,13,Debit Card,727.99,Neutral
O03077,C6774,kenneth86@hicks-davis.com,Other,2024-03-27,Beauty,Skincare,Australia,North,106.92,14,Debit Card,328.29,Neutral
O03078,C6518,timothy00@montes.biz,Other,2024-03-04,Home,Furniture,USA,North,163.59,10,Net Banking,282.13,Neutral
O03079,C4250,zpham@hayes-edwards.net,Male,2023-12-18,Beauty,Skincare,Australia,West,20.5,5,Credit Card,10.57,Satisfied
O03080,C8663,gloverjeremiah@jones-smith.com,Male,2024-02-18,Beauty,Fragrance,Australia,West,343.03,6,PayPal,508.71,Dissatisfied
O03081,C4356,jenniferwalton@vaughn.com,Other,2024-05-10,Clothing,Men,USA,North,459.47,15,PayPal,1467.01,Very Dissatisfied
O03082,C2070,nelsontommy@gmail.com,Female,2024-06-02,Beauty,Skincare,India,East,21.53,1,PayPal,4.52,Dissatisfied
O03083,C7493,jason06@benton.com,Other,2024-09-05,Electronics,Tablets,Australia,West,488.2,5,Net Banking,395.22,Dissatisfied
O03084,C4239,erik98@yahoo.com,Other,2024-11-16,Beauty,Fragrance,UK,North,316.9,9,Credit Card,561.49,Dissatisfied
O03085,C1954,psimpson@gmail.com,Other,2023-09-26,Electronics,Tablets,USA,South,52.88,14,PayPal,209.55,Neutral
O03086,C2760,stacyhicks@lynn.com,Male,2024-06-24,Home,Kitchen,Australia,West,359.31,14,Net Banking,1470.23,Neutral
O03087,C5176,tylermoran@williams.info,Female,2024-08-28,Clothing,Children,USA,South,385.22,2,PayPal,97.19,Very Dissatisfied
O03088,C1491,carlymcmillan@jones.info,Other,2025-01-17,Home,Kitchen,Australia,North,459.6,3,UPI,190.66,Very Dissatisfied
O03089,C5963,karenharper@yu.com,Other,2025-05-09,Beauty,Makeup,India,West,488.45,9,Debit Card,1156.41,Neutral
O03090,C1711,harringtonchristine@sanchez.com,Other,2023-12-22,Beauty,Fragrance,UK,West,254.17,13,Debit Card,824.01,Very Satisfied
O03091,C3454,lucas31@braun.info,Male,2024-04-28,Electronics,Tablets,Australia,North,199.67,20,Debit Card,611.16,Satisfied
O03092,C5885,zgibbs@murray-hall.biz,Male,2023-08-27,Home,Kitchen,Australia,North,92.52,4,Debit Card,97.72,Neutral
O03093,C7371,dillon92@valdez.net,Male,2024-02-11,Clothing,Children,Australia,East,7.53,18,Credit Card,19.24,Neutral
O03094,C7874,hansenalan@hotmail.com,Other,2024-03-19,Home,Kitchen,Australia,East,452.83,19,Credit Card,1225.07,Dissatisfied
O03095,C5252,mfields@combs.com,Female,2024-09-11,Home,Kitchen,Australia,East,330.25,3,Net Banking,115.14,Satisfied
O03096,C2897,vazquezsusan@yahoo.com,Female,2024-11-28,Electronics,Smartphones,Australia,North,489.62,18,Net Banking,2133.07,Very Satisfied
O03097,C1727,karilewis@hotmail.com,Male,2024-04-23,Home,Furniture,UK,West,111.35,12,Debit Card,359.46,Dissatisfied
O03098,C7571,yjohnson@yahoo.com,Male,2025-02-13,Electronics,Smartphones,UK,North,375.86,1,Debit Card,81.65,Dissatisfied
O03099,C4162,iperry@mckee.com,Other,2025-01-31,Electronics,Smartphones,India,East,96.26,10,PayPal,261.09,Very Satisfied
O03100,C9879,perezjason@parks-thompson.biz,Male,2025-05-11,Home,Decor,India,South,375.1,3,UPI,178.97,Very Dissatisfied
O03101,C2899,sylviajackson@yahoo.com,Male,2023-09-29,Beauty,Fragrance,UK,East,439.16,11,Credit Card,1039.18,Very Dissatisfied
O03102,C4647,aaron59@garrett.com,Other,2023-09-12,Beauty,Fragrance,Australia,East,253.32,16,Credit Card,796.87,Very Dissatisfied
O03103,C1187,johnwalker@hotmail.com,Other,2023-10-21,Home,Decor,USA,West,355.03,18,PayPal,661.13,Very Satisfied
O03104,C7923,jamessmith@hotmail.com,Male,2023-10-06,Clothing,Children,USA,West,407.33,3,Debit Card,190.5,Neutral
O03105,C3673,acarroll@hill.org,Male,2024-07-05,Electronics,Tablets,UK,East,334.53,7,Net Banking,642.93,Very Satisfied
O03106,C8719,john08@hill.com,Female,2023-07-08,Home,Decor,UK,South,81.48,15,PayPal,254.44,Dissatisfied
O03107,C7544,danielking@peck.biz,Male,2025-04-28,Electronics,Tablets,USA,South,395.55,5,Credit Card,454.75,Very Satisfied
O03108,C7362,fharris@yahoo.com,Other,2023-10-07,Home,Furniture,Australia,North,247.74,3,Debit Card,90.7,Very Dissatisfied
O03109,C8071,nathanhayden@hotmail.com,Male,2024-01-05,Electronics,Tablets,India,East,335.28,5,Debit Card,460.94,Very Dissatisfied
O03110,C4631,elizabethfisher@hotmail.com,Male,2024-12-19,Electronics,Smartphones,UK,North,293.94,17,Net Banking,1080.16,Satisfied
O03111,C1975,jessica78@bass.com,Female,2023-11-26,Clothing,Men,India,North,408.92,11,UPI,837.08,Very Dissatisfied
O03112,C2727,veronicasimon@gmail.com,Male,2025-02-27,Beauty,Fragrance,India,South,430.79,2,PayPal,148.07,Neutral
O03113,C3675,roselindsey@hotmail.com,Male,2023-10-23,Electronics,Smartphones,India,West,397.34,1,UPI,49.46,Neutral
O03114,C2691,brittanyrivas@shields.com,Other,2024-10-05,Electronics,Laptops,UK,South,420.72,18,Credit Card,1805.08,Dissatisfied
O03115,C2674,larsenbenjamin@hotmail.com,Female,2025-04-24,Electronics,Tablets,USA,North,215.3,11,PayPal,369.69,Neutral
O03116,C1488,mary56@yahoo.com,Female,2024-01-17,Electronics,Tablets,UK,East,209.92,5,Net Banking,160.02,Dissatisfied
O03117,C8081,daniel13@riley.biz,Other,2023-10-09,Clothing,Children,UK,East,246.12,5,UPI,364.95,Very Satisfied
O03118,C5997,stephaniesingh@gmail.com,Male,2024-05-21,Electronics,Laptops,UK,South,465.31,15,Net Banking,948.03,Satisfied
O03119,C9743,aaronwilliams@hotmail.com,Female,2024-09-24,Beauty,Makeup,Australia,East,439.68,12,Debit Card,574.99,Dissatisfied
O03120,C5680,robert03@gillespie.biz,Female,2024-04-14,Clothing,Children,Australia,East,237.36,10,Net Banking,659.93,Neutral
O03121,C1234,dwaynedaniel@barron.com,Male,2024-01-04,Beauty,Skincare,Australia,South,46.98,13,Net Banking,77.82,Very Dissatisfied
O03122,C7537,underwoodbetty@yahoo.com,Female,2023-12-26,Electronics,Smartphones,UK,West,138.68,13,UPI,394.64,Dissatisfied
O03123,C8915,sarah21@gordon-vang.com,Other,2025-01-23,Electronics,Smartphones,Australia,North,192.35,16,Net Banking,813.42,Neutral
O03124,C1734,cgross@holland.info,Male,2023-08-01,Electronics,Laptops,Australia,West,107.11,5,PayPal,69.4,Satisfied
O03125,C4327,camposkatie@mills.com,Female,2024-03-06,Clothing,Women,Australia,East,5.34,11,UPI,15.72,Neutral
O03126,C7397,morrisphilip@hotmail.com,Male,2024-12-25,Beauty,Skincare,India,North,478.12,2,PayPal,243.4,Very Satisfied
O03127,C6897,lisa84@dean.com,Other,2023-07-12,Clothing,Women,USA,East,98.27,4,UPI,60.71,Dissatisfied
O03128,C1272,pmunoz@yahoo.com,Female,2024-06-08,Clothing,Women,USA,West,78.96,4,Credit Card,69.77,Satisfied
O03129,C5437,benjamin18@gmail.com,Female,2024-06-07,Clothing,Children,India,North,454.84,3,PayPal,371.73,Very Dissatisfied
O03130,C8954,michael52@gmail.com,Other,2023-08-18,Clothing,Women,USA,South,438.6,16,UPI,1771.33,Satisfied
O03131,C5976,usmith@crosby-booker.com,Male,2023-07-15,Clothing,Men,India,South,465.63,5,Debit Card,275.99,Dissatisfied
O03132,C9471,laurenmoore@gmail.com,Male,2025-02-16,Electronics,Tablets,India,East,402.99,19,Net Banking,996.31,Neutral
O03133,C3664,annflynn@hotmail.com,Female,2023-07-16,Home,Kitchen,Australia,West,341.24,12,UPI,797.25,Neutral
O03134,C6682,johnsonsara@hotmail.com,Male,2024-10-16,Beauty,Skincare,UK,West,101.73,16,Debit Card,265.17,Neutral
O03135,C4042,rgarcia@gmail.com,Male,2024-05-30,Home,Furniture,UK,East,38.47,15,UPI,136.13,Satisfied
O03136,C1413,larsontracy@silva.com,Female,2024-05-02,Electronics,Smartphones,UK,North,185.93,18,UPI,459.63,Dissatisfied
O03137,C3602,thompsonrobert@gmail.com,Male,2024-10-07,Home,Kitchen,Australia,South,220.4,13,Credit Card,591.54,Very Dissatisfied
O03138,C9945,yolanda42@valdez-chandler.com,Female,2024-07-18,Home,Kitchen,Australia,East,362.86,5,Credit Card,408.5,Neutral
O03139,C4401,bestdanny@blake.com,Male,2025-01-26,Clothing,Children,Australia,North,304.07,4,PayPal,310.67,Satisfied
O03140,C7490,robertpena@kelley-thomas.com,Male,2024-04-23,Electronics,Tablets,India,South,421.49,3,PayPal,326.32,Neutral
O03141,C4602,michellejohnson@gmail.com,Male,2023-08-31,Electronics,Smartphones,Australia,East,142.29,10,PayPal,182.8,Very Dissatisfied
O03142,C7257,zachary19@hotmail.com,Female,2024-01-09,Home,Decor,Australia,North,139.25,7,Debit Card,110.95,Very Dissatisfied
O03143,C8845,hpoole@lee.com,Male,2025-02-28,Electronics,Tablets,UK,West,117.41,8,PayPal,241.49,Dissatisfied
O03144,C3697,davidgarcia@hotmail.com,Other,2025-03-30,Beauty,Fragrance,Australia,East,50.66,2,Debit Card,26.18,Neutral
O03145,C4707,pcarter@gmail.com,Female,2024-05-09,Home,Decor,Australia,North,370.75,18,PayPal,1753.43,Dissatisfied
O03146,C2127,dclark@gmail.com,Other,2025-01-17,Electronics,Laptops,Australia,East,474.27,5,Credit Card,410.89,Very Dissatisfied
O03147,C3514,marshalexandra@banks.com,Female,2025-06-21,Home,Furniture,Australia,South,488.93,8,UPI,490.94,Neutral
O03148,C1737,kevin29@hotmail.com,Male,2023-10-23,Clothing,Men,USA,West,97.18,20,PayPal,297.0,Very Satisfied
O03149,C8192,robert49@hotmail.com,Male,2024-01-31,Home,Kitchen,USA,East,490.38,17,Debit Card,2163.4,Very Dissatisfied
O03150,C8591,spencerdavis@yahoo.com,Female,2023-10-23,Beauty,Makeup,Australia,North,8.16,1,Debit Card,1.47,Dissatisfied
O03151,C6787,johnmorales@ramirez-powell.net,Female,2023-07-09,Electronics,Smartphones,Australia,South,481.37,5,Debit Card,652.16,Very Dissatisfied
O03152,C3533,brianna39@davila.org,Male,2024-11-12,Clothing,Children,USA,East,292.61,7,UPI,374.97,Very Dissatisfied
O03153,C3703,johnsonjane@yahoo.com,Female,2025-06-02,Home,Kitchen,USA,South,134.41,7,UPI,132.85,Very Satisfied
O03154,C5904,gonzalezjoshua@hotmail.com,Other,2025-05-01,Home,Decor,Australia,West,332.82,2,Net Banking,119.93,Dissatisfied
O03155,C1531,susan70@francis.com,Female,2025-04-09,Home,Furniture,India,West,105.18,9,Debit Card,283.7,Very Dissatisfied
O03156,C5540,rachel59@yahoo.com,Other,2024-12-01,Electronics,Smartphones,UK,South,178.98,5,PayPal,121.94,Very Satisfied
O03157,C7370,porterthomas@rose.info,Other,2024-08-02,Clothing,Women,India,South,379.79,1,PayPal,80.45,Satisfied
O03158,C7164,eballard@smith-swanson.biz,Female,2024-12-31,Electronics,Smartphones,Australia,North,291.8,12,UPI,914.96,Neutral
O03159,C5227,lauriecampbell@melendez-sanders.com,Male,2024-03-03,Electronics,Tablets,USA,South,289.04,7,Credit Card,286.73,Dissatisfied
O03160,C4169,ashley84@yahoo.com,Other,2024-03-01,Beauty,Makeup,Australia,West,246.99,15,Net Banking,755.54,Dissatisfied
O03161,C8997,amymontgomery@mcdonald-mueller.com,Female,2023-12-19,Clothing,Women,Australia,East,108.27,10,Credit Card,213.41,Very Dissatisfied
O03162,C2195,mccallchristopher@lucas-pratt.com,Other,2025-04-04,Home,Furniture,India,North,93.68,16,Debit Card,207.44,Very Dissatisfied
O03163,C1212,kevin18@porter.com,Other,2025-01-31,Beauty,Makeup,India,North,433.61,2,Credit Card,99.73,Satisfied
O03164,C2741,josephnash@white.com,Female,2025-03-25,Home,Decor,India,North,145.11,7,Net Banking,299.01,Dissatisfied
O03165,C3560,andrea72@gmail.com,Male,2023-07-11,Home,Decor,India,East,6.26,17,Net Banking,12.71,Dissatisfied
O03166,C5097,chris03@hotmail.com,Female,2024-10-07,Electronics,Laptops,India,North,490.71,16,Debit Card,1617.88,Very Satisfied
O03167,C7249,lisasolis@trevino-daniels.biz,Female,2023-08-11,Beauty,Makeup,USA,South,228.78,2,UPI,107.58,Very Satisfied
O03168,C1738,olopez@coleman-melton.com,Male,2024-09-08,Clothing,Women,USA,South,156.25,6,Credit Card,161.97,Dissatisfied
O03169,C8189,sean44@ward.com,Male,2025-04-02,Home,Kitchen,Australia,East,333.96,12,PayPal,1134.13,Dissatisfied
O03170,C4202,jwoods@hotmail.com,Male,2023-10-03,Beauty,Makeup,India,East,62.24,11,PayPal,161.28,Very Satisfied
O03171,C8643,wtran@graham.com,Other,2025-06-09,Beauty,Skincare,USA,South,7.28,19,Net Banking,27.88,Dissatisfied
O03172,C9329,jacobskathleen@vaughn.info,Other,2023-08-05,Beauty,Skincare,India,North,338.41,16,Debit Card,1561.3,Very Dissatisfied
O03173,C7201,patriciaoconnor@gmail.com,Female,2023-07-31,Home,Furniture,USA,South,140.53,16,Credit Card,300.49,Satisfied
O03174,C3463,laurie97@yahoo.com,Female,2024-04-19,Beauty,Makeup,Australia,North,299.29,9,PayPal,548.55,Dissatisfied
O03175,C7308,longbrian@yahoo.com,Other,2024-02-17,Home,Decor,UK,South,373.57,12,PayPal,1203.16,Satisfied
O03176,C5506,jennifer70@jimenez-lee.org,Female,2024-03-12,Home,Kitchen,India,West,130.33,12,Debit Card,294.86,Satisfied
O03177,C1091,phenderson@yahoo.com,Other,2024-06-15,Home,Decor,Australia,North,439.86,20,PayPal,1465.2,Very Satisfied
O03178,C4883,hmercado@ward.com,Female,2024-04-14,Home,Kitchen,India,South,264.86,12,Debit Card,656.07,Satisfied
O03179,C9743,mary16@gmail.com,Female,2024-10-01,Beauty,Fragrance,USA,West,362.2,4,Debit Card,262.84,Dissatisfied
O03180,C5963,wendymosley@robinson-graham.com,Other,2024-11-16,Electronics,Tablets,UK,East,239.99,15,Debit Card,399.84,Neutral
O03181,C2431,jenna45@hoffman-tyler.org,Female,2024-02-24,Electronics,Tablets,Australia,West,92.46,9,Credit Card,135.51,Very Satisfied
